acceptance_radius import_ZTF import_OSC import_local import_lightcurve reimport_catalog search_radius Pcc_filter Pcc_filter_alternative star_separation star_cut date_range late_phase n_walkers n_steps n_cores model training_days sorting_state clean SMOTE_state clf_state n_estimators max_depth feature_set neighbors recalculate_nature classifier n_samples plot_lightcurve do_observability save_features ra_deg dec_deg transient_source object_name object_name_in ztf_name tns_name object_class g_correct r_correct dust_map red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude model_color late_color late_color10 late_color20 late_color40 late_color60 bright_mjd first_mjd green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r input_host_g_r host_nature photoz photoz_err specz specz_err best_host redshift redshift_label delta_time deltamag_red deltamag_green absmag input_separation input_size input_magnitude normal_separation true_deltamag_red true_deltamag_green hostless_cut
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 213.191375 34.73783333 TNS 2020fvm 2020fvm -- 2020fvm -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.5915908 0.8172996175956372 213.19163557110647 34.737757895928254 0.013768925070718363 22.93926664612421 23.38737996481315 22.463317187956807 0.9240627768563421 0.7 0.251492 0.071943 nan nan 22.0 0.251492 photoz nan nan nan nan 0.8172996175956372 0.5915908 22.93926664612421 1.3815286133517242 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 221.5435 23.80055556 TNS 2020fyq 2020fyq -- 2020fyq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.555529 1.1447847295535125 221.543634475107 23.80026233188335 0.007524008135129212 19.94151923081717 20.55207717490067 20.07969113886528 0.47238603603539175 0.9549999999999998 0.112686 0.054174 nan nan 29.0 0.112686 photoz nan nan nan nan 1.1447847295535125 1.555529 19.94151923081717 0.7359456040700704 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 266.072 38.92511111 TNS 2020htd 2020htd -- 2020htd -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.2770628261053396 4.190094164670337 266.07303506 38.92595152 0.014223534259951487 19.751605451489976 21.02966624815845 20.121592758701166 0.9080734894572835 0.9800000000000001 nan nan nan nan 28.0 nan none nan nan nan nan 4.190094164670337 1.2770628261053396 19.751605451489976 3.281039960617187 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 138.90266667 53.45888889 TNS 2020iyj 2020iyj -- 2020iyj -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.200106 33.96268275188455 138.9158204684455 53.453629829782756 0.4500142096360814 19.563677686898906 21.45848613410292 20.113066810759662 0.0 0.5944444444444444 0.319302 0.070944 nan nan 32.0 0.319302 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 233.73037747 2.853240169 TNS 2020jii 2020jii -- 2020jii -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.111312 6.8810085725159205 233.7293331569285 2.854841896384325 0.2819183738289269 22.864329037947087 23.379439304661673 22.603417149161643 0.0 0.2833333333333334 nan nan nan nan 20.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 166.52070833 26.29130556 TNS 2020kox 2020kox -- 2020kox -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8900379 0.2469642422027302 166.5206337088075 26.29132073424325 0.0025657670576688663 20.133932611200187 22.376932553629352 20.638457915906596 1.7384746377227565 0.6100000000000001 0.433739 0.056387 nan nan 19.0 0.433739 photoz nan nan nan nan 0.2469642422027302 0.8900379 20.133932611200187 0.27747609647042015 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 354.37728605 21.7118927 TNS 2020myh 2020myh -- 2020myh -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8452378359596833 1.3817409516048005 354.37765119 21.71171316 0.1268312330760235 24.841474427799287 27.092228210540743 22.684161661815384 0.0 0.5 nan nan nan nan 15.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 215.7525 49.177969 TNS 2020onb 2020onb -- 2020onb -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 1.030476218682041 215.75274981 49.17820409 0.029201503770517112 23.439779210168 24.076017165401044 24.069254279339237 0.006762886061807194 0.75 nan nan nan nan 18.0 nan none nan nan nan nan 1.030476218682041 0.7 23.439779210168 1.4721088838314873 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 344.0438748 28.764786051 TNS 2020qef 2020qef -- 2020qef -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8862861 1.4532782208501638 344.04347502880205 28.7645856624771 0.0066657302919922445 20.752686192140843 21.247742649638734 20.907419265607473 0.3403233840312616 0.5549999999999999 0.101722 0.057547 nan nan 14.0 0.101722 photoz nan nan nan nan 1.4532782208501638 0.8862861 20.752686192140843 1.6397393808276626 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 286.956567 62.963764 TNS 2020qlb 2020qlb -- 2020qlb -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8192775 0.31232000232315366 286.9564267279135 62.963705169528296 0.009221350767599112 22.018072369524923 21.70256515313867 21.926241440865375 -0.223676287726704 0.31999999999999995 0.486584 0.09698 nan nan 31.0 0.486584 photoz nan nan nan nan 0.31232000232315366 0.8192775 22.018072369524923 0.3812139382848347 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 10.000779248 -14.590316187 TNS 2020rmv 2020rmv -- 2020rmv -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9307239922276654 22.492527505314992 9.99465986 -14.58832481 0.21903872642017597 19.483756288458704 20.230912534067407 19.59421792360582 0.0 0.8700000000000001 nan nan nan nan 11.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 232.071167 39.947369 TNS 2020tcw 2020tcw -- 2020tcw -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.50634 1.119732624452462 232.07157258827735 39.947361159894996 0.0013018677763997344 17.710083028630343 17.920788662567375 18.251748291344143 -0.33095962877676754 0.9550000000000001 nan nan 0.06446981 7.38086e-06 12.0 0.06446981 specz nan nan nan nan 1.119732624452462 1.50634 17.710083028630343 0.7433465382665679 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 49.849458 -29.984911 TNS 2020uew 2020uew -- 2020uew -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0321652990857726 1.2109916985107545 49.84980669 -29.98476288 0.00857172266230577 20.971259905161666 23.64 20.87712156658392 2.7628784334160805 0.9833333333333334 nan nan nan nan 20.0 nan none nan nan nan nan 1.2109916985107545 1.0321652990857726 20.971259905161666 1.1732536441434092 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 24.517471092 34.724418986 TNS 2020vpg 2020vpg -- 2020vpg -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.7313709772837609 2.607037690195392 24.51689594 34.72387038 0.0038454526040007098 18.350002721481676 19.525398035340274 18.63106840427716 0.8943296310631155 1.0 nan nan nan nan 16.0 nan none nan nan nan nan 2.607037690195392 1.7313709772837609 18.350002721481676 1.5057649252532865 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 104.01892946 36.423814004 TNS 2020wfh 2020wfh -- 2020wfh -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.530828572122987 8.437270767111988 104.01704459 36.42560081 0.011640415314110641 17.89685421336725 18.4319120320612 18.16266411321544 0.2692479188457604 0.8400000000000001 nan nan nan nan 26.0 nan none nan nan nan nan 8.437270767111988 1.530828572122987 17.89685421336725 5.5115712632741065 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 56.6581134 43.22923725 TNS 2020wnt 2020wnt -- 2020wnt -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.7227914227526582 2.1212864486904026 56.65861095 43.22970178 0.0028065369002433505 18.115944379900167 19.29447756192335 18.28714754112537 1.0073300207979798 1.0 nan nan nan nan 31.0 nan none nan nan nan nan 2.1212864486904026 1.7227914227526582 18.115944379900167 1.2313077605767466 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 56.664022648 -11.242749707 TNS 2020xga 2020xga -- 2020xga -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.5380446706431472 4.475700747439445 56.66481079 -11.24372342 0.02923957803848709 20.878335428090267 22.463800169009446 21.219621800872915 1.2441783681365308 0.5800000000000001 nan nan nan nan 17.0 nan none nan nan nan nan 4.475700747439445 0.5380446706431472 20.878335428090267 8.318455681550482 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 4.940958101 5.138500529 TNS 2020xgd 2020xgd -- 2020xgd -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9619823 26.565612653390566 4.942225133362715 5.131229896232065 0.29290680805163694 19.492386856396415 21.476142761417577 20.05326748896661 0.0 0.7833333333333333 0.307222 0.056222 nan nan 28.0 0.307222 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 339.44166667 23.52705556 TNS 2020xkv 2020xkv -- 2020xkv -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.012033 4.136286191773158 339.44291016396403 23.5269132810391 0.054173684443026504 21.70591985303122 21.759336723751204 21.045274150688776 0.7140625730624279 0.8083333333333332 0.578793 0.065993 nan nan 39.0 0.578793 photoz nan nan nan nan 4.136286191773158 1.012033 21.70591985303122 4.08710604473684 nan nan 0.1

3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 109.77675 23.885381 TNS 2020znr 2020znr -- 2020znr -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.942463186559531 2.064893701602969 109.77679757 23.88480907 0.03426478034619962 22.402882952310573 23.64 22.402882952310573 1.237117047689427 0.45 nan nan nan nan 34.0 nan none nan nan nan nan 2.064893701602969 0.942463186559531 22.402882952310573 2.1909542261707635 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 2.53771 9.493234 TNS 2020zzb 2020zzb -- 2020zzb -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9573551 0.5550081387291609 2.537565621086755 9.493293074782809 0.00825020466348858 21.40181215321402 21.90368941934613 21.438417862091068 0.4652715572550612 0.38333333333333336 0.213776 0.082035 nan nan 18.0 0.213776 photoz nan nan nan nan 0.5550081387291609 0.9573551 21.40181215321402 0.579730696299796 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 163.467375 12.55805 TNS 2021bnw 2021bnw -- 2021bnw -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.978677 1.1226895989971413 163.46769412475868 12.558034851719269 0.006171659869059654 19.111809731145893 19.855439130426547 19.409913196391773 0.44552593403477303 0.9875 0.120287 0.058359 nan nan 18.0 0.120287 photoz nan nan nan nan 1.1226895989971413 1.978677 19.111809731145893 0.5673940713907026 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 306.685083 16.551711 TNS 2021een 2021een -- 2021een -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 1.6002199997743511 306.68536232 16.55135618 0.011994735451053784 21.72721845116085 25.406823425527215 22.6395311326625 2.7672922928647132 0.5 nan nan nan nan 79.0 nan none nan nan nan nan 1.6002199997743511 0.7 21.72721845116085 2.286028571106216 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 157.912458 31.00125 TNS 2021ejo 2021ejo -- 2021ejo -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.951448 38.30677790464541 157.902493447621 30.9949041769325 0.2750152206369978 18.434183121260652 19.904556463962045 18.837957099352764 0.0 0.911111111111111 0.175777 0.022955 nan nan 4.0 0.175777 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 50.957973873 -10.044773188 TNS 2021ek 2021ek -- 2021ek -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.3887378610799639 1.256092297379437 50.95827061 -10.04496389 0.0021037189123631617 18.481542350184423 19.010975695398788 18.72568378358825 0.28529191181053903 1.0 nan nan nan nan 20.0 nan none nan nan nan nan 1.256092297379437 1.3887378610799639 18.481542350184423 0.9044848078114801 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 303.577583 -18.182381 TNS 2021fpl 2021fpl -- 2021fpl -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9432674161999921 0.11066241820531474 303.57756192 -18.18235768 0.013941625085012732 22.2367176515054 23.1784348347899 22.290943327053125 0.887491507736776 0.6166666666666666 nan nan nan nan 38.0 nan none nan nan nan nan 0.11066241820531474 0.9432674161999921 22.2367176515054 0.11731818178467858 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 264.61677333 48.496553333 TNS 2021gtr 2021gtr -- 2021gtr -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8058538 32.949788586534595 264.61283732094853 48.487780187023 0.5220264692479244 19.9242746714243 22.430036400728813 20.76881797607267 0.0 0.4444444444444444 0.453601 0.059241 nan nan 18.0 0.453601 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 203.25443766 43.176086746 TNS 2021hpc 2021hpc -- 2021hpc -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6295514 13.580763131240559 203.252835819134 43.17967377362865 0.2803720692904855 21.185569472103573 22.10954405608228 21.366184601772773 0.0 0.6950000000000001 0.473397 0.089181 nan nan 16.0 0.473397 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 142.776083 -19.517989 TNS 2021hpx 2021hpx -- 2021hpx -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7503650449623056 0.09545051111791424 142.77610417 -19.51797154 0.0065409809339727065 21.837237547907893 22.160202513544426 21.578266641802486 0.5819358717419405 0.0 nan nan nan nan 22.0 nan none nan nan nan nan 0.09545051111791424 0.7503650449623056 21.837237547907893 0.12720543388679462 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 214.70319028 15.014119657 TNS 2021kty 2021kty -- 2021kty -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.342278 0.3727762607827182 214.7030978708695 15.01406715914105 0.002942714545856373 19.23311635890707 19.68589943150102 19.526492787937833 0.15940664356318734 0.9949999999999999 0.148972 0.036975 nan nan 28.0 0.148972 photoz nan nan nan nan 0.3727762607827182 1.342278 19.23311635890707 0.27771911689137285 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 146.19744933 34.712286171 TNS 2021lwz 2021lwz -- 2021lwz -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.247536 0.3222415314136878 146.1974804969145 34.71237193776045 0.0016619599065794688 22.49035090176984 22.84923445396005 23.096276512786304 -0.24704205882625274 0.39999999999999997 0.56911 0.233567 nan nan 19.0 0.56911 photoz nan nan nan nan 0.3222415314136878 0.247536 22.49035090176984 1.3017966332722828 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 224.219042 60.83475 TNS 2021mkr 2021mkr -- 2021mkr -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.102371 1.0467025378699284 224.2195997222725 60.8346467368379 0.0031258764765634828 19.58861217009559 20.83762155765937 19.910771689637123 0.9268498680222486 0.885 0.235895 0.07378 nan nan 17.0 0.235895 photoz nan nan nan nan 1.0467025378699284 1.102371 19.58861217009559 0.9495011551192188 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 216.33616151 37.7624172 TNS 2021nxq 2021nxq -- 2021nxq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.5659908436778655 216.33600712 37.7623181 0.022243470325069015 23.447445767270093 24.241436667008376 23.72234361830905 0.5190930486993253 0.5 nan nan nan nan 25.0 nan none nan nan nan nan 0.5659908436778655 0.7 23.447445767270093 0.8085583481112364 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 347.45898658 10.028441473 TNS 2021rwz 2021rwz -- 2021rwz -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1084764779958218 0.4658884976215634 347.45905308 10.02832985 0.056190760430161024 23.62260939177073 24.47912999024935 22.454697810977017 2.0244321792723348 0.7 nan nan nan nan 46.0 nan none nan nan nan nan 0.4658884976215634 1.1084764779958218 23.62260939177073 0.4202962416161613 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 321.9552868 -8.0828631 TNS 2021txk 2021txk -- 2021txk -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.080312 16.904199598260238 321.958408223422 -8.08639837720872 0.14525024089035998 19.625165364450027 20.31968282850776 19.76604333015797 0.0 0.925 0.288399 0.046964 nan nan 24.0 0.288399 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 7.378641877 12.105848877 TNS 2021uvy 2021uvy -- 2021uvy -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0719554329210539 2.742297142396576 7.37802611 12.10538222 0.02529656075271236 21.420649153577155 23.64 21.9733958861377 1.6666041138623022 0.95 nan nan nan nan 22.0 nan none nan nan nan nan 2.742297142396576 1.0719554329210539 21.420649153577155 2.5582193607843187 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 100.19775 27.783839 TNS 2021vuw 2021vuw -- 2021vuw -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.044818 47.75662529669725 100.211604116798 27.7889139125179 0.2340103687485764 17.60763693465062 19.625771273294703 18.572662166555894 0.0 0.3222222222222222 0.360161 0.077891 nan nan 56.0 0.360161 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 265.67168487 52.186250143 TNS 2021xfu 2021xfu -- 2021xfu -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.318922 5.621672279749659 265.670162548433 52.1875021164833 0.08243862366456423 21.0698782485459 24.047126123049754 24.609813565214044 0.0 0.5 0.227755 0.140325 nan nan 16.0 0.227755 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 20.3066288 28.2639057 TNS 2021ybf 2021ybf -- 2021ybf -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6284261 1.144950704230673 20.306268789064852 28.26388109895145 0.014646890988443961 22.580420875397692 23.244166020334042 22.173459328082405 1.0707066922516368 0.75 0.270228 0.107924 nan nan 45.0 0.270228 photoz nan nan nan nan 1.144950704230673 0.6284261 22.580420875397692 1.8219337233617017 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 42.647656959 -19.863115218 TNS 2021ynn 2021ynn -- 2021ynn -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0451490034047137 11.393774041471042 42.65044708 -19.86488464 0.1727052561750344 20.889978985791483 21.545851997522462 21.235275267614803 0.0 0.9375 nan nan nan nan 16.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 5.8232 50.1454089 TNS 2021yrp 2021yrp -- 2021yrp -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1024710622693885 34.855929119080834 5.82318907 50.1550911 0.44977742770377604 19.495699302223123 21.175580728420673 20.12534169535523 0.0 0.7999999999999999 nan nan nan nan 38.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 77.310217639 -6.053849628 TNS 2021zcl 2021zcl -- 2021zcl -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.050714 1.8534003081083017 77.30995324625225 -6.05429226496262 0.0015466478667754968 17.05071617103339 18.241918867310133 17.649269617418696 0.5926492498914371 1.0 0.139955 0.027571 nan nan 25.0 0.139955 photoz nan nan nan nan 1.8534003081083017 2.050714 17.05071617103339 0.9037829302907678 nan nan 0.1
